user_id,session_id,timestamp,date,hour,day_of_week,is_weekend,is_holiday,game_type,sport_type,country,device_type,payment_method,user_age,account_age_days,vip_tier,campaign_type,bet_amount,win_amount,net_result,session_length_minutes,games_played,bonus_used,deposit_amount,withdrawal_amount,previous_session_gap_hours,lifetime_deposits,lifetime_bets,avg_bet_size,is_first_session,redeposit,first_session_won
user_001253,sess_00001875,2024-08-31 21:36:16.969477+00:00,2024-08-31,21,5,1,0,blackjack,,CA,desktop,crypto,21.0,2,bronze,cashback,22.3,0.0,-22.3,36,12,1,102.77,,,102.77,12,22.3,True,1,False
user_001254,sess_00000526,2023-09-05 17:33:34.968991+00:00,2023-09-05,17,1,0,0,poker,,IT,mobile,crypto,49.0,8,bronze,reload_bonus,14.71,0.0,-14.71,26,8,1,,,,0.0,8,14.71,True,1,False
user_001255,sess_00000521,2023-11-12 13:49:22.782853+00:00,2023-11-12,13,6,1,0,blackjack,,US,mobile,debit_card,59.0,24,bronze,none,41.6,0.0,-41.6,55,18,1,,379.94,,0.0,18,41.6,True,1,False
user_001256,sess_00000790,2024-02-03 09:17:33.903712+00:00,2024-02-03,9,5,1,0,poker,,MX,desktop,bank_transfer,30.0,22,bronze,cashback,19.51,0.0,-19.51,110,36,1,,,,0.0,36,19.51,True,1,False
user_001257,sess_00003438,2024-03-06 20:36:26.997352+00:00,2024-03-06,20,2,0,0,sports_betting,hockey,IT,tablet,debit_card,65.0,8,bronze,none,19.92,0.0,-19.92,56,18,1,,,,0.0,18,19.92,True,1,False
user_001259,sess_00001287,2024-08-29 21:52:35.403368+00:00,2024-08-29,21,3,0,0,sports_betting,tennis,BR,tablet,bank_transfer,36.0,10,bronze,none,27.79,0.0,-27.79,16,5,0,,,,0.0,5,27.79,True,0,False
user_001261,sess_00003555,2023-08-18 19:57:19.070510+00:00,2023-08-18,19,4,0,0,,,BR,mobile,e_wallet,,9,bronze,free_spins,81.6,0.0,-81.6,94,31,0,,,,0.0,31,81.6,True,0,False
user_001263,sess_00001779,2024-12-05 09:24:56.195109+00:00,2024-12-05,9,3,0,0,live_dealer,,US,desktop,crypto,51.0,10,bronze,cashback,19.29,0.0,-19.29,24,8,1,,,,0.0,8,19.29,True,0,False
user_001267,sess_00000052,2024-01-20 01:00:25.142291+00:00,2024-01-20,1,5,1,0,poker,,US,tablet,debit_card,43.0,14,bronze,free_spins,11.04,16.39,5.35,60,20,0,,,,0.0,20,11.04,True,1,True
user_001268,sess_00004329,2024-05-29 22:34:27.608948+00:00,2024-05-29,22,2,0,0,poker,,UK,tablet,bank_transfer,34.0,28,bronze,cashback,32.88,0.0,-32.88,28,9,0,,107.05,,0.0,9,32.88,True,1,False
user_001269,sess_00002768,2024-12-05 14:07:41.649686+00:00,2024-12-05,14,3,0,0,roulette,,AU,tablet,crypto,36.0,6,bronze,welcome_bonus,17.89,0.0,-17.89,57,19,0,,,,0.0,19,17.89,True,0,False
user_001272,sess_00000069,2023-08-12 22:03:54.194763+00:00,2023-08-12,22,5,1,0,poker,,IT,tablet,debit_card,52.0,11,bronze,welcome_bonus,44.52,0.0,-44.52,31,10,0,,,,0.0,10,44.52,True,0,False
user_001273,sess_00002400,2024-10-01 06:23:48.826560+00:00,2024-10-01,6,1,0,0,roulette,,BR,desktop,e_wallet,31.0,3,bronze,free_spins,52.39,90.86,38.47,72,24,1,,,,0.0,24,52.39,True,1,True
user_001274,sess_00001212,2024-06-14 19:45:57.698968+00:00,2024-06-14,19,4,0,0,poker,,FR,tablet,e_wallet,41.0,16,bronze,none,61.72,88.08,26.36,72,24,1,,301.68,,0.0,24,61.72,True,1,True
user_001275,sess_00000143,2024-10-07 07:07:11.335471+00:00,2024-10-07,7,0,0,0,casino_slots,,AU,desktop,debit_card,59.0,22,bronze,welcome_bonus,31.94,0.0,-31.94,48,16,0,,,,0.0,16,31.94,True,1,False
user_001277,sess_00000770,2024-10-24 16:36:20.552143+00:00,2024-10-24,16,3,0,0,blackjack,,US,tablet,bank_transfer,,12,bronze,reload_bonus,76.53,0.0,-76.53,62,20,0,85.71,,,85.71,20,76.53,True,1,False
user_001279,sess_00001183,2024-09-06 23:28:25.926577+00:00,2024-09-06,23,4,0,0,poker,,MX,desktop,crypto,,24,bronze,free_spins,39.03,91.39,52.36,76,25,0,,,,0.0,25,39.03,True,0,True
user_001280,sess_00000463,2024-05-26 01:12:49.451494+00:00,2024-05-26,1,6,1,0,sports_betting,baseball,MX,tablet,credit_card,41.0,20,bronze,free_spins,11.43,0.0,-11.43,123,41,1,,,,0.0,41,11.43,True,1,False
user_001281,sess_00000524,2024-02-18 13:00:08.579281+00:00,2024-02-18,13,6,1,0,roulette,,DE,tablet,,46.0,25,bronze,none,27.13,0.0,-27.13,35,11,0,,,,0.0,11,27.13,True,1,False
user_001283,sess_00001601,2024-08-17 12:19:11.114596+00:00,2024-08-17,12,5,1,0,roulette,,DE,mobile,e_wallet,53.0,4,bronze,free_spins,114.02,181.2,67.18,46,15,0,,,,0.0,15,114.02,True,0,True
user_001286,sess_00002655,2023-12-06 15:18:01.680429+00:00,2023-12-06,15,2,0,0,blackjack,,DE,desktop,e_wallet,29.0,28,bronze,cashback,75.49,162.53,87.04,20,6,0,,,,0.0,6,75.49,True,1,True
user_001287,sess_00000883,2024-12-18 10:28:08.598662+00:00,2024-12-18,10,2,0,0,roulette,,CA,desktop,credit_card,22.0,14,bronze,none,40.94,75.51,34.57,64,21,0,,,,0.0,21,40.94,True,0,True
user_001288,sess_00004866,2024-05-09 14:37:06.017886+00:00,2024-05-09,14,3,0,0,roulette,,BR,tablet,credit_card,51.0,9,bronze,reload_bonus,92.7,103.47,10.77,16,5,0,,,,0.0,5,92.7,True,0,True
user_001289,sess_00002158,2023-09-28 10:44:18.527581+00:00,2023-09-28,10,3,0,0,poker,,US,mobile,credit_card,31.0,29,bronze,reload_bonus,15.71,46.23,30.52,20,6,1,,,,0.0,6,15.71,True,1,True
user_001290,sess_00000687,2024-05-08 18:24:06.675205+00:00,2024-05-08,18,2,0,0,blackjack,,BR,tablet,crypto,19.0,13,bronze,welcome_bonus,13.44,34.78,21.34,97,32,1,62.4,,,62.4,32,13.44,True,1,True
user_001291,sess_00001810,2023-10-07 07:33:45.912383+00:00,2023-10-07,7,5,1,1,live_dealer,,UK,tablet,e_wallet,49.0,1,bronze,cashback,62.38,0.0,-62.38,112,37,0,,,,0.0,37,62.38,True,1,False
user_001292,sess_00001499,2024-04-26 02:28:47.091568+00:00,2024-04-26,2,4,0,0,roulette,,FR,desktop,bank_transfer,74.0,27,bronze,cashback,39.74,0.0,-39.74,63,21,1,,,,0.0,21,39.74,True,1,False
user_001294,sess_00001872,2023-12-14 03:04:26.973245+00:00,2023-12-14,3,3,0,0,roulette,,ES,mobile,e_wallet,55.0,8,bronze,cashback,19.15,0.0,-19.15,48,16,0,,,,0.0,16,19.15,True,1,False
user_001295,sess_00001091,2024-03-08 00:19:04.479120+00:00,2024-03-08,0,4,0,0,live_dealer,,MX,tablet,crypto,45.0,12,bronze,welcome_bonus,17.95,0.0,-17.95,69,23,0,,,,0.0,23,17.95,True,0,False
user_001296,sess_00000975,2023-11-16 04:24:33.128474+00:00,2023-11-16,4,3,0,1,roulette,,US,tablet,e_wallet,43.0,5,bronze,welcome_bonus,20.21,27.16,6.95,6,2,1,,,,0.0,2,20.21,True,1,True
user_001297,sess_00000807,2024-12-05 14:14:43.125247+00:00,2024-12-05,14,3,0,1,live_dealer,,FR,mobile,debit_card,56.0,17,bronze,free_spins,172.7,0.0,-172.7,5,1,0,,,,0.0,1,172.7,True,0,False
user_001298,sess_00000522,2024-06-18 01:20:21.339696+00:00,2024-06-18,1,1,0,0,casino_slots,,IT,mobile,credit_card,41.0,18,bronze,welcome_bonus,42.95,0.0,-42.95,140,46,0,,,,0.0,46,42.95,True,0,False
user_001299,sess_00002877,2024-12-04 21:23:54.177170+00:00,2024-12-04,21,2,0,0,sports_betting,football,ES,mobile,crypto,48.0,4,bronze,cashback,50.27,73.64,23.37,79,26,0,,,,0.0,26,50.27,True,1,True
user_001300,sess_00001104,2023-10-10 04:12:13.465690+00:00,2023-10-10,4,1,0,0,live_dealer,,MX,mobile,e_wallet,48.0,28,bronze,reload_bonus,23.21,53.06,29.85,74,24,0,,,,0.0,24,23.21,True,1,True
user_001301,sess_00001195,2023-12-15 11:24:40.080243+00:00,2023-12-15,11,4,0,0,live_dealer,,CA,desktop,debit_card,,2,bronze,reload_bonus,38.66,112.61,73.95,17,5,1,,,,0.0,5,38.66,True,0,True
user_001302,sess_00000707,2024-11-14 21:18:53.755277+00:00,2024-11-14,21,3,0,0,live_dealer,,ES,desktop,credit_card,,18,bronze,free_spins,19.4,54.61,35.21,45,15,0,,,,0.0,15,19.4,True,0,True
user_001303,sess_00002663,2023-09-06 23:40:04.054075+00:00,2023-09-06,23,2,0,1,,soccer,US,desktop,crypto,42.0,20,bronze,none,29.12,63.76,34.64,42,14,0,,,,0.0,14,29.12,True,1,True
user_001304,sess_00003250,2024-06-27 01:14:35.723505+00:00,2024-06-27,1,3,0,0,poker,,CA,desktop,e_wallet,35.0,19,bronze,cashback,47.12,68.37,21.25,54,18,1,,,,0.0,18,47.12,True,0,True
user_001305,sess_00001169,2023-11-03 10:36:45.868818+00:00,2023-11-03,10,4,0,0,poker,,MX,desktop,e_wallet,51.0,2,bronze,none,22.18,59.07,36.89,88,29,0,,,,0.0,29,22.18,True,1,True
user_001306,sess_00001264,2024-05-13 13:17:12.403337+00:00,2024-05-13,13,0,0,0,roulette,,IT,tablet,debit_card,34.0,9,bronze,welcome_bonus,17.98,0.0,-17.98,80,26,0,,,,0.0,26,17.98,True,1,False
user_001308,sess_00000172,2024-10-16 08:33:32.141558+00:00,2024-10-16,8,2,0,0,blackjack,,MX,tablet,e_wallet,44.0,5,bronze,cashback,50.17,130.44,80.27,25,8,0,,,,0.0,8,50.17,True,0,True
user_001309,sess_00000350,2024-03-20 05:20:47.502004+00:00,2024-03-20,5,2,0,0,sports_betting,baseball,MX,tablet,crypto,58.0,29,bronze,welcome_bonus,25.45,75.51,50.06,18,6,1,,,,0.0,6,25.45,True,1,True
user_001310,sess_00004293,2024-05-15 13:14:36.015823+00:00,2024-05-15,13,2,0,0,poker,,AU,tablet,credit_card,50.0,5,bronze,cashback,98.26,287.26,189.0,45,15,0,,,,0.0,15,98.26,True,0,True
user_001311,sess_00005372,2024-04-11 22:28:07.149632+00:00,2024-04-11,22,3,0,0,sports_betting,football,DE,mobile,e_wallet,44.0,30,bronze,reload_bonus,42.34,0.0,-42.34,38,12,0,,,,0.0,12,42.34,True,0,False
user_001314,sess_00000060,2024-02-28 18:04:24.220944+00:00,2024-02-28,18,2,0,1,sports_betting,tennis,IT,mobile,crypto,51.0,22,bronze,reload_bonus,56.01,0.0,-56.01,20,6,0,244.52,,,244.52,6,56.01,True,1,False
user_001316,sess_00001581,2024-09-11 23:26:23.966328+00:00,2024-09-11,23,2,0,0,live_dealer,,UK,tablet,debit_card,,19,bronze,none,41.84,0.0,-41.84,30,10,1,155.91,,,155.91,10,,True,1,False
user_001318,sess_00005782,2023-11-09 12:31:05.545267+00:00,2023-11-09,12,3,0,0,,,US,mobile,debit_card,41.0,26,bronze,reload_bonus,42.33,0.0,-42.33,99,33,0,,,,0.0,33,42.33,True,0,False
user_001321,sess_00001611,2023-10-30 20:31:55.648404+00:00,2023-10-30,20,0,0,0,roulette,,ES,mobile,debit_card,45.0,14,bronze,cashback,30.73,67.37,36.64,33,11,0,,,,0.0,11,30.73,True,1,True
user_001322,sess_00001226,2024-03-24 14:12:33.350512+00:00,2024-03-24,14,6,1,0,live_dealer,,IT,mobile,bank_transfer,51.0,14,bronze,none,12.35,0.0,-12.35,48,16,1,,,,0.0,16,12.35,True,1,False
user_001323,sess_00000254,2024-05-30 19:46:39.026194+00:00,2024-05-30,19,3,0,0,casino_slots,,DE,tablet,credit_card,44.0,10,bronze,cashback,28.09,0.0,-28.09,41,13,0,,,,0.0,13,28.09,True,1,False
user_001324,sess_00000494,2024-08-14 17:49:03.468494+00:00,2024-08-14,17,2,0,0,roulette,,UK,mobile,bank_transfer,50.0,12,bronze,welcome_bonus,25.36,0.0,-25.36,7,2,0,,,,0.0,2,25.36,True,0,False
user_001325,sess_00000012,2023-09-15 14:21:01.440210+00:00,2023-09-15,14,4,0,0,blackjack,,ES,tablet,bank_transfer,45.0,25,bronze,free_spins,30.98,0.0,-30.98,64,21,0,,,,0.0,21,30.98,True,1,False
user_001326,sess_00000114,2024-06-11 09:44:36.969289+00:00,2024-06-11,9,1,0,0,roulette,,FR,mobile,credit_card,21.0,13,bronze,reload_bonus,36.3,0.0,-36.3,73,24,0,,,,0.0,24,36.3,True,1,False
user_001327,sess_00000168,2024-10-02 07:04:38.946373+00:00,2024-10-02,7,2,0,0,poker,,US,mobile,crypto,33.0,20,bronze,free_spins,38.0,62.64,24.64,30,10,0,,,,0.0,10,38.0,True,1,True
user_001328,sess_00000407,2024-09-19 23:03:51.989249+00:00,2024-09-19,23,3,0,0,poker,,MX,desktop,credit_card,43.0,30,bronze,none,64.04,168.76,104.72,29,9,0,211.34,,,211.34,9,64.04,True,0,True
user_001329,sess_00000237,2024-08-12 18:24:15.300259+00:00,2024-08-12,18,0,0,0,casino_slots,,FR,mobile,credit_card,30.0,16,bronze,none,97.83,0.0,-97.83,13,4,1,151.61,,,151.61,4,97.83,True,1,False
user_001330,sess_00000745,2024-07-02 10:55:11.656473+00:00,2024-07-02,10,1,0,0,,,BR,mobile,e_wallet,52.0,18,bronze,cashback,46.2,95.83,49.63,76,25,0,,,,0.0,25,46.2,True,1,True
user_001332,sess_00001109,2024-10-16 05:59:42.807525+00:00,2024-10-16,5,2,0,0,blackjack,,CA,desktop,debit_card,59.0,8,bronze,welcome_bonus,25.84,0.0,-25.84,58,19,0,153.56,,,153.56,19,,True,1,False
user_001333,sess_00000518,2023-09-26 15:30:43.717327+00:00,2023-09-26,15,1,0,0,poker,,ES,desktop,credit_card,42.0,4,bronze,none,26.04,0.0,-26.04,75,25,0,,,,0.0,25,26.04,True,0,False
user_001335,sess_00001517,2023-11-18 05:51:51.929264+00:00,2023-11-18,5,5,1,0,live_dealer,,AU,mobile,credit_card,46.0,6,,free_spins,48.32,0.0,-48.32,15,5,1,,,,0.0,5,48.32,True,1,False
user_001336,sess_00001297,2023-10-20 06:49:44.711225+00:00,2023-10-20,6,4,0,0,poker,,DE,tablet,debit_card,40.0,28,bronze,none,112.22,0.0,-112.22,28,9,0,,,,0.0,9,112.22,True,1,False
user_001337,sess_00002189,2023-08-18 00:25:43.222986+00:00,2023-08-18,0,4,0,0,blackjack,,DE,mobile,bank_transfer,37.0,13,bronze,welcome_bonus,35.82,106.04,70.22,34,11,0,,,,0.0,11,,True,1,True
user_001339,sess_00000062,2024-08-19 21:03:14.966879+00:00,2024-08-19,21,0,0,0,poker,,DE,tablet,crypto,40.0,2,bronze,cashback,22.84,53.15,30.31,139,46,0,,,,0.0,46,22.84,True,1,True
user_001340,sess_00000073,2024-11-20 21:07:55.211015+00:00,2024-11-20,21,2,0,0,casino_slots,,MX,tablet,crypto,47.0,10,bronze,reload_bonus,201.46,0.0,-201.46,10,3,0,,449.13,,0.0,3,201.46,True,1,False
user_001341,sess_00000144,2024-03-22 18:14:48.461470+00:00,2024-03-22,18,4,0,1,poker,,US,tablet,debit_card,46.0,17,bronze,reload_bonus,180.77,0.0,-180.77,41,13,1,,,,0.0,13,180.77,True,0,False
user_001343,sess_00001274,2024-09-09 05:04:04.720392+00:00,2024-09-09,5,0,0,0,poker,,AU,mobile,credit_card,50.0,11,bronze,reload_bonus,83.0,142.59,59.59,31,10,0,,,,0.0,10,83.0,True,0,True
user_001345,sess_00000352,2024-05-24 01:36:02.334797+00:00,2024-05-24,1,4,0,0,live_dealer,,US,mobile,crypto,56.0,8,bronze,reload_bonus,19.51,40.03,20.52,76,25,0,144.42,,,144.42,25,19.51,True,1,True
user_001346,sess_00003051,2024-10-16 12:06:00.813196+00:00,2024-10-16,12,2,0,0,live_dealer,,US,desktop,e_wallet,27.0,22,bronze,free_spins,29.38,77.38,48.0,83,27,0,,,,0.0,27,29.38,True,1,True
user_001347,sess_00000392,2023-09-29 09:58:00.240288+00:00,2023-09-29,9,4,0,0,casino_slots,,MX,tablet,credit_card,18.0,1,bronze,welcome_bonus,33.32,0.0,-33.32,41,13,0,,,,0.0,13,33.32,True,1,False
user_001348,sess_00000788,2024-04-21 20:59:38.747928+00:00,2024-04-21,20,6,1,0,poker,,DE,tablet,debit_card,56.0,25,bronze,welcome_bonus,33.8,0.0,-33.8,7,2,0,,,,0.0,2,33.8,True,0,False
user_001349,sess_00001208,2024-09-09 05:54:36.738312+00:00,2024-09-09,5,0,0,0,poker,,US,tablet,credit_card,28.0,7,bronze,welcome_bonus,102.18,0.0,-102.18,13,4,0,,,,0.0,4,102.18,True,0,False
user_001350,sess_00002374,2024-02-07 19:31:09.505476+00:00,2024-02-07,19,2,0,1,roulette,,UK,tablet,crypto,42.0,18,bronze,none,55.18,120.05,64.87,24,8,1,,,,0.0,8,55.18,True,1,True
user_001351,sess_00000192,2024-08-31 14:33:48.571389+00:00,2024-08-31,14,5,1,0,sports_betting,tennis,AU,desktop,bank_transfer,30.0,26,bronze,none,75.6,0.0,-75.6,94,31,0,,,,0.0,31,75.6,True,1,False
user_001352,sess_00002084,2024-11-28 17:04:46.848470+00:00,2024-11-28,17,3,0,0,sports_betting,baseball,ES,desktop,crypto,23.0,23,bronze,cashback,18.69,20.74,2.05,101,33,0,108.65,,,108.65,33,18.69,True,0,True
user_001353,sess_00000015,2024-11-16 06:13:40.064010+00:00,2024-11-16,6,5,1,0,roulette,,CA,desktop,bank_transfer,51.0,19,bronze,none,68.06,0.0,-68.06,59,19,0,,,,0.0,19,68.06,True,0,False
user_001354,sess_00001114,2024-10-17 10:52:33.535171+00:00,2024-10-17,10,3,0,0,roulette,,MX,mobile,bank_transfer,,3,bronze,reload_bonus,32.87,0.0,-32.87,8,2,1,,,,0.0,2,32.87,True,1,False
user_001356,sess_00001701,2024-02-28 22:20:26.407427+00:00,2024-02-28,22,2,0,0,casino_slots,,CA,mobile,debit_card,18.0,12,bronze,none,48.58,55.94,7.36,91,30,0,,,,0.0,30,48.58,True,1,True
user_001357,sess_00001326,2024-07-12 23:54:46.790235+00:00,2024-07-12,23,4,0,0,poker,,ES,desktop,credit_card,,10,bronze,none,26.12,62.93,36.81,20,6,0,,,,0.0,6,26.12,True,0,True
user_001359,sess_00000290,2023-08-29 16:16:01.991503+00:00,2023-08-29,16,1,0,0,live_dealer,,DE,tablet,debit_card,27.0,6,bronze,welcome_bonus,15.05,35.16,20.11,22,7,0,,,,0.0,7,15.05,True,1,True
user_001360,sess_00000932,2024-05-30 20:27:35.300150+00:00,2024-05-30,20,3,0,0,poker,,FR,desktop,debit_card,47.0,15,bronze,free_spins,20.97,23.56,2.59,38,12,0,,,,0.0,12,20.97,True,1,True
user_001363,sess_00000117,2024-11-09 10:26:46.328950+00:00,2024-11-09,10,5,1,0,roulette,,DE,mobile,bank_transfer,46.0,23,bronze,cashback,14.57,0.0,-14.57,173,57,1,,,,0.0,57,14.57,True,0,False
user_001364,sess_00000755,2024-04-12 05:27:40.837442+00:00,2024-04-12,5,4,0,0,live_dealer,,CA,tablet,credit_card,,16,bronze,cashback,26.31,0.0,-26.31,26,8,0,,,,0.0,8,26.31,True,1,False
user_001365,sess_00000963,2023-08-18 14:13:21.565721+00:00,2023-08-18,14,4,0,0,casino_slots,,CA,mobile,bank_transfer,59.0,16,bronze,reload_bonus,23.2,0.0,-23.2,28,9,0,,,,0.0,9,23.2,True,1,False
user_001366,sess_00000935,2024-09-27 12:34:23.474762+00:00,2024-09-27,12,4,0,0,blackjack,,US,mobile,debit_card,43.0,21,bronze,welcome_bonus,111.3,246.92,135.62,9,3,1,,962.96,,0.0,3,111.3,True,1,True
user_001367,sess_00002524,2023-08-25 07:08:08.304304+00:00,2023-08-25,7,4,0,0,casino_slots,,FR,desktop,e_wallet,44.0,27,bronze,free_spins,14.88,0.0,-14.88,15,5,0,,,,0.0,5,14.88,True,0,False
user_001368,sess_00000239,2023-10-06 22:27:26.046533+00:00,2023-10-06,22,4,0,0,casino_slots,,ES,mobile,crypto,33.0,27,bronze,welcome_bonus,74.1,83.91,9.81,106,35,1,,,,0.0,35,74.1,True,1,True
user_001370,sess_00002119,2024-10-24 04:42:43.333273+00:00,2024-10-24,4,3,0,0,sports_betting,golf,DE,tablet,credit_card,34.0,7,bronze,free_spins,32.31,0.0,-32.31,115,38,0,,,,0.0,38,32.31,True,1,False
user_001372,sess_00000588,2024-04-26 11:44:21.677490+00:00,2024-04-26,11,4,0,0,live_dealer,,FR,desktop,credit_card,65.0,17,bronze,none,23.87,40.74,16.87,68,22,0,117.18,,,117.18,22,23.87,True,1,True
user_001373,sess_00000019,2024-07-29 20:21:01.357591+00:00,2024-07-29,20,0,0,0,sports_betting,,US,desktop,e_wallet,28.0,29,bronze,reload_bonus,61.71,0.0,-61.71,29,9,0,,,,0.0,9,61.71,True,1,False
user_001375,sess_00000545,2024-05-09 20:36:14.348691+00:00,2024-05-09,20,3,0,0,roulette,,BR,desktop,crypto,62.0,20,bronze,welcome_bonus,70.7,0.0,-70.7,141,47,0,,,,0.0,47,70.7,True,1,False
user_001376,sess_00004987,2024-08-08 07:42:57.489244+00:00,2024-08-08,7,3,0,0,blackjack,,ES,desktop,e_wallet,42.0,5,bronze,welcome_bonus,39.29,0.0,-39.29,118,39,1,82.66,,,82.66,39,39.29,True,0,False
user_001378,sess_00000512,2024-03-29 14:25:58.937875+00:00,2024-03-29,14,4,0,0,poker,,CA,tablet,bank_transfer,57.0,4,bronze,none,27.39,66.29,38.9,90,30,0,,,,0.0,30,27.39,True,0,True
user_001379,sess_00003089,2023-11-11 12:12:00.593088+00:00,2023-11-11,12,5,1,0,live_dealer,,UK,tablet,credit_card,37.0,23,bronze,none,15.67,0.0,-15.67,21,7,0,84.82,,,84.82,7,15.67,True,0,False
user_001380,sess_00000234,2024-08-14 17:11:29.877816+00:00,2024-08-14,17,2,0,0,poker,,CA,mobile,crypto,66.0,23,bronze,welcome_bonus,29.27,68.42,39.15,106,35,0,,,,0.0,35,29.27,True,0,True
user_001381,sess_00000413,2023-08-29 22:13:55.635960+00:00,2023-08-29,22,1,0,0,blackjack,,MX,desktop,e_wallet,53.0,17,bronze,free_spins,23.4,0.0,-23.4,64,21,0,,995.85,,0.0,21,23.4,True,1,False
user_001382,sess_00002030,2024-10-18 03:15:05.931628+00:00,2024-10-18,3,4,0,0,sports_betting,tennis,ES,tablet,crypto,39.0,28,bronze,none,15.23,31.89,16.66,80,26,0,48.35,,,48.35,26,15.23,True,0,True
user_001383,sess_00000844,2024-06-21 11:35:41.296281+00:00,2024-06-21,11,4,0,1,blackjack,,MX,mobile,e_wallet,70.0,12,bronze,free_spins,156.0,0.0,-156.0,71,23,0,,,,0.0,23,156.0,True,0,False
user_001384,sess_00000914,2024-01-13 10:47:04.328325+00:00,2024-01-13,10,5,1,0,live_dealer,,AU,mobile,bank_transfer,37.0,23,bronze,none,14.24,0.0,-14.24,26,8,0,85.72,,,85.72,8,14.24,True,1,False
user_001385,sess_00001283,2024-08-06 07:27:49.790406+00:00,2024-08-06,7,1,0,0,poker,,CA,desktop,debit_card,53.0,2,bronze,free_spins,11.55,0.0,-11.55,79,26,1,,,,0.0,26,11.55,True,0,False
user_001388,sess_00002858,2024-04-28 01:01:10.202768+00:00,2024-04-28,1,6,1,0,blackjack,,ES,mobile,crypto,63.0,22,bronze,free_spins,65.55,122.84,57.29,48,16,1,,,,0.0,16,65.55,True,1,True
user_001389,sess_00000453,2024-11-06 01:14:38.031216+00:00,2024-11-06,1,2,0,0,blackjack,,FR,tablet,bank_transfer,45.0,29,bronze,free_spins,47.63,108.41,60.78,86,28,0,,,,0.0,28,47.63,True,1,True
user_001391,sess_00002456,2023-11-26 03:24:04.335093+00:00,2023-11-26,3,6,1,0,live_dealer,,MX,mobile,debit_card,,7,bronze,free_spins,34.53,56.47,21.94,14,4,0,,,,0.0,4,34.53,True,0,True
user_001393,sess_00000428,2024-11-27 10:36:11.436826+00:00,2024-11-27,10,2,0,0,blackjack,,US,tablet,crypto,69.0,28,bronze,cashback,43.54,60.4,16.86,36,12,0,68.58,,,68.58,12,43.54,True,0,True
user_001394,sess_00000904,2023-09-05 13:25:11.028449+00:00,2023-09-05,13,1,0,0,sports_betting,hockey,FR,tablet,credit_card,46.0,14,bronze,none,12.78,23.55,10.77,16,5,0,172.5,,,172.5,5,12.78,True,0,True
user_001395,sess_00000977,2023-08-25 16:17:46.918308+00:00,2023-08-25,16,4,0,0,poker,,ES,mobile,bank_transfer,,3,bronze,free_spins,34.07,42.98,8.91,26,8,0,,,,0.0,8,34.07,True,0,True
user_001396,sess_00000354,2023-10-15 08:55:00.232303+00:00,2023-10-15,8,6,1,0,roulette,,DE,desktop,crypto,47.0,1,bronze,none,15.21,39.24,24.03,6,2,0,,,,0.0,2,15.21,True,0,True
user_001397,sess_00005544,2024-07-20 05:15:02.822456+00:00,2024-07-20,5,5,1,0,roulette,,BR,desktop,credit_card,28.0,4,bronze,none,51.18,95.12,43.94,129,43,1,,,,0.0,43,51.18,True,0,True
user_001398,sess_00004097,2023-08-14 23:43:49.000478+00:00,2023-08-14,23,0,0,0,poker,,FR,tablet,debit_card,33.0,15,bronze,reload_bonus,51.1,0.0,-51.1,46,15,0,189.73,,,189.73,15,51.1,True,0,False
user_001399,sess_00003817,2024-04-06 21:49:02.752472+00:00,2024-04-06,21,5,1,0,poker,,UK,desktop,e_wallet,59.0,28,bronze,none,64.15,122.75,58.6,126,42,1,,,,0.0,42,64.15,True,0,True
user_001400,sess_00000491,2024-02-02 02:45:09.414091+00:00,2024-02-02,2,4,0,0,blackjack,,US,tablet,bank_transfer,37.0,17,bronze,cashback,24.24,0.0,-24.24,20,6,0,,,,0.0,6,24.24,True,1,False
user_001401,sess_00002431,2024-07-26 19:57:38.795573+00:00,2024-07-26,19,4,0,0,blackjack,,UK,tablet,debit_card,32.0,3,,reload_bonus,192.6,0.0,-192.6,92,30,0,95.38,,,95.38,30,192.6,True,1,False
user_001402,sess_00004788,2023-10-23 22:29:33.689719+00:00,2023-10-23,22,0,0,0,casino_slots,,CA,desktop,bank_transfer,51.0,9,bronze,none,78.01,0.0,-78.01,74,24,1,,,,0.0,24,78.01,True,1,False
user_001403,sess_00000509,2024-01-15 22:58:53.945045+00:00,2024-01-15,22,0,0,0,blackjack,,BR,desktop,debit_card,59.0,27,bronze,free_spins,110.92,141.85,30.93,124,41,0,,,,0.0,41,110.92,True,1,True
user_001404,sess_00000040,2024-07-02 19:40:17.565154+00:00,2024-07-02,19,1,0,0,poker,,UK,tablet,e_wallet,,5,bronze,none,56.96,154.3,97.34,13,4,0,,,,0.0,4,,True,1,True
user_001405,sess_00001296,2023-10-08 01:59:10.210856+00:00,2023-10-08,1,6,1,0,casino_slots,,DE,tablet,credit_card,56.0,13,bronze,none,12.37,34.61,22.24,97,32,1,,,,0.0,32,12.37,True,0,True
user_001406,sess_00002001,2024-02-23 14:56:45.462219+00:00,2024-02-23,14,4,0,1,,,MX,tablet,credit_card,35.0,9,bronze,welcome_bonus,13.57,18.41,4.84,193,64,0,,,,0.0,64,13.57,True,1,True
user_001407,sess_00000874,2024-11-01 10:04:56.725759+00:00,2024-11-01,10,4,0,1,roulette,,ES,mobile,credit_card,27.0,16,bronze,free_spins,23.34,41.05,17.71,70,23,0,,,,0.0,23,23.34,True,0,True
